study,stim,target_user,qlabel,targ_agg,s2m,targ_agg2
1,followers,21,relaxed,3.3,0,3.3
1,followers,21,relaxed_r,2.7,0,2.7
1,followers,21,reserved,2.7,0,2.7
1,followers,21,reserved_r,3.3,0,3.3
1,followers,21,selfesteem,3.2,0,3.2
1,followers,21,ses,5.9,0,5.9
1,followers,21,thorough,3.7,0,3.7
1,followers,21,trusting,3.5,0,3.5
1,followers,21,trustworthy,3.7,0,3.7
1,followers,22,actimag,3,0,3
1,followers,22,age,20.1,0,20.1
1,followers,22,agr,3.45,0,3.45
1,followers,22,arrogant,3.6,0,3.6
1,followers,22,assertive,3.8,0,3.8
1,followers,22,attractive,3.6,0,3.6
1,followers,22,centerattn,4.4,0,4.4
1,followers,22,cold,2.6,0,2.6
1,followers,22,cold_r,3.4,0,3.4
1,followers,22,con,2.95,0,2.95
1,followers,22,ext,3.85,0,3.85
1,followers,22,fewartint,3.1,0,3.1
1,followers,22,fewartint_r,2.9,0,2.9
1,followers,22,funny,3.4,0,3.4
1,followers,22,ilike,2.9,0,2.9
1,followers,22,impulsive,3.6,0,3.6
1,followers,22,intelligent,2.7,0,2.7
1,followers,22,lazy,2.9,0,2.9
1,followers,22,lazy_r,3.1,0,3.1
1,followers,22,nervous,2.1,0,2.1
1,followers,22,neu,2.35,0,2.35
1,followers,22,ope,2.95,0,2.95
1,followers,22,outgoing,4.3,0,4.3
1,followers,22,relaxed,3.4,0,3.4
1,followers,22,relaxed_r,2.6,0,2.6
1,followers,22,reserved,1.9,0,1.9
1,followers,22,reserved_r,4.1,0,4.1
1,followers,22,selfesteem,3.8,0,3.8
1,followers,22,ses,4.7,0,4.7
1,followers,22,thorough,2.8,0,2.8
1,followers,22,trusting,2.8,0,2.8
1,followers,22,trustworthy,3.1,0,3.1
1,followers,23,actimag,3.5,0,3.5
1,followers,23,age,30.1,0,30.1
1,followers,23,agr,3.1,0,3.1
1,followers,23,arrogant,2,0,2
1,followers,23,assertive,2.7,0,2.7
1,followers,23,attractive,3.3,0,3.3
1,followers,23,centerattn,2.9,0,2.9
1,followers,23,cold,2.7,0,2.7
1,followers,23,cold_r,3.3,0,3.3
1,followers,23,con,3.25,0,3.25
1,followers,23,ext,3.3,0,3.3
1,followers,23,fewartint,2.6,0,2.6
1,followers,23,fewartint_r,3.4,0,3.4
1,followers,23,funny,3.4,0,3.4
1,followers,23,ilike,3.2,0,3.2
1,followers,23,impulsive,3.1,0,3.1
1,followers,23,intelligent,3.4,0,3.4
1,followers,23,lazy,2.7,0,2.7
1,followers,23,lazy_r,3.3,0,3.3
1,followers,23,nervous,2.7,0,2.7
1,followers,23,neu,2.6,0,2.6
1,followers,23,ope,3.45,0,3.45
1,followers,23,outgoing,3.3,0,3.3
1,followers,23,relaxed,3.5,0,3.5
1,followers,23,relaxed_r,2.5,0,2.5
1,followers,23,reserved,3.1,0,3.1
1,followers,23,reserved_r,2.9,0,2.9
1,followers,23,selfesteem,3.1,0,3.1
1,followers,23,ses,6.1,0,6.1
1,followers,23,thorough,3.2,0,3.2
1,followers,23,trusting,3.3,0,3.3
1,followers,23,trustworthy,3.3,0,3.3
1,followers,24,actimag,3.8,0,3.8
1,followers,24,age,22.6,0,22.6
1,followers,24,agr,3.65,0,3.65
1,followers,24,arrogant,2.8,0,2.8
1,followers,24,assertive,3.4,0,3.4
1,followers,24,attractive,3.4,0,3.4
1,followers,24,centerattn,4,0,4
1,followers,24,cold,2.5,0,2.5
1,followers,24,cold_r,3.5,0,3.5
1,followers,24,con,3.3,0,3.3
1,followers,24,ext,3.7,0,3.7
1,followers,24,fewartint,2.8,0,2.8
1,followers,24,fewartint_r,3.2,0,3.2
1,followers,24,funny,3.6,0,3.6
1,followers,24,ilike,3.2,0,3.2
1,followers,24,impulsive,3.4,0,3.4
1,followers,24,intelligent,3.3,0,3.3
1,followers,24,lazy,2.4,0,2.4
1,followers,24,lazy_r,3.6,0,3.6
1,followers,24,nervous,2.5,0,2.5
1,followers,24,neu,2.55,0,2.55
1,followers,24,ope,3.5,0,3.5
1,followers,24,outgoing,3.9,0,3.9
1,followers,24,relaxed,3.4,0,3.4
1,followers,24,relaxed_r,2.6,0,2.6
1,followers,24,reserved,1.8,0,1.8
1,followers,24,reserved_r,4.2,0,4.2
1,followers,24,selfesteem,3.7,0,3.7
1,followers,24,ses,5.3,0,5.3
1,followers,24,thorough,3,0,3
1,followers,24,trusting,3.1,0,3.1
1,followers,24,trustworthy,3.1,0,3.1
1,followers,25,actimag,3.8,0,3.8
1,followers,25,age,29.2,0,29.2
1,followers,25,agr,3.7,0,3.7
1,followers,25,arrogant,2.1,0,2.1
1,followers,25,assertive,3.2,0,3.2
1,followers,25,attractive,2.9,0,2.9
1,followers,25,centerattn,3.2,0,3.2
1,followers,25,cold,2.3,0,2.3
1,followers,25,cold_r,3.7,0,3.7
1,followers,25,con,3.35,0,3.35
1,followers,25,ext,3.9,0,3.9
1,followers,25,fewartint,2.3,0,2.3
1,followers,25,fewartint_r,3.7,0,3.7
1,followers,25,funny,3.3,0,3.3
1,followers,25,ilike,3.4,0,3.4
1,followers,25,impulsive,2.9,0,2.9
1,followers,25,intelligent,3.8,0,3.8
1,followers,25,lazy,2.6,0,2.6
1,followers,25,lazy_r,3.4,0,3.4
1,followers,25,nervous,2.3,0,2.3
1,followers,25,neu,2.35,0,2.35
1,followers,25,ope,3.75,0,3.75
1,followers,25,outgoing,4.1,0,4.1
1,followers,25,relaxed,3.6,0,3.6
1,followers,25,relaxed_r,2.4,0,2.4
1,followers,25,reserved,2.3,0,2.3
1,followers,25,reserved_r,3.7,0,3.7
1,followers,25,selfesteem,3.5,0,3.5
1,followers,25,ses,6.2,0,6.2
1,followers,25,thorough,3.3,0,3.3
1,followers,25,trusting,3.7,0,3.7
1,followers,25,trustworthy,3.6,0,3.6
1,followers,26,actimag,3.4,0,3.4
1,followers,26,age,20.4,0,20.4
1,followers,26,agr,2.9,0,2.9
1,followers,26,arrogant,2.3,0,2.3
1,followers,26,assertive,2.9,0,2.9
1,followers,26,attractive,2.8,0,2.8
1,followers,26,centerattn,2.6,0,2.6
1,followers,26,cold,2.5,0,2.5
1,followers,26,cold_r,3.5,0,3.5
1,followers,26,con,2.95,0,2.95
1,followers,26,ext,3.45,0,3.45
1,followers,26,fewartint,3.7,0,3.7
1,followers,26,fewartint_r,2.3,0,2.3
1,followers,26,funny,2.8,0,2.8
1,followers,26,ilike,2.8,0,2.8
1,followers,26,impulsive,3.2,0,3.2
1,followers,26,intelligent,3.2,0,3.2
1,followers,26,lazy,3.1,0,3.1
1,followers,26,lazy_r,2.9,0,2.9
1,followers,26,nervous,2.8,0,2.8
1,followers,26,neu,3.05,0,3.05
1,followers,26,ope,2.85,0,2.85
1,followers,26,outgoing,3.4,0,3.4
1,followers,26,relaxed,2.7,0,2.7
1,followers,26,relaxed_r,3.3,0,3.3
1,followers,26,reserved,3,0,3
1,followers,26,reserved_r,3,0,3
1,followers,26,selfesteem,2.7,0,2.7
1,followers,26,ses,4.4,0,4.4
1,followers,26,thorough,3,0,3
1,followers,26,trusting,2.8,0,2.8
1,followers,26,trustworthy,3,0,3
1,followers,27,actimag,3.75,0,3.75
1,followers,27,age,29.75,0,29.75
1,followers,27,agr,3,0,3
1,followers,27,arrogant,2.875,0,2.875
1,followers,27,assertive,3.375,0,3.375
1,followers,27,attractive,3.5,0,3.5
1,followers,27,centerattn,3.375,0,3.375
1,followers,27,cold,3.125,0,3.125
1,followers,27,cold_r,2.875,0,2.875
1,followers,27,con,3.25,0,3.25
1,followers,27,ext,3.0625,0,3.0625
1,followers,27,fewartint,3,0,3
1,followers,27,fewartint_r,3,0,3
1,followers,27,funny,4,0,4
1,followers,27,ilike,3.375,0,3.375
1,followers,27,impulsive,3.25,0,3.25
1,followers,27,intelligent,3.375,0,3.375
1,followers,27,lazy,2.875,0,2.875
1,followers,27,lazy_r,3.125,0,3.125
1,followers,27,nervous,3.25,0,3.25
1,followers,27,neu,2.9375,0,2.9375
1,followers,27,ope,3.375,0,3.375
1,followers,27,outgoing,3.25,0,3.25
1,followers,27,relaxed,3.375,0,3.375
1,followers,27,relaxed_r,2.625,0,2.625
1,followers,27,reserved,3.25,0,3.25
1,followers,27,reserved_r,2.75,0,2.75
1,followers,27,selfesteem,3.375,0,3.375
1,followers,27,ses,5.625,0,5.625
1,followers,27,thorough,3.375,0,3.375
1,followers,27,trusting,3.25,0,3.25
1,followers,27,trustworthy,3.375,0,3.375
1,followers,28,actimag,3.5714285714285716,0,3.5714285714285716
1,followers,28,age,21.142857142857142,0,21.142857142857142
1,followers,28,agr,3.357142857142857,0,3.357142857142857
1,followers,28,arrogant,3.2857142857142856,0,3.2857142857142856
1,followers,28,assertive,3.4285714285714284,0,3.4285714285714284
1,followers,28,attractive,3.4285714285714284,0,3.4285714285714284
1,followers,28,centerattn,3.5714285714285716,0,3.5714285714285716
1,followers,28,cold,2.4285714285714284,0,2.4285714285714284
1,followers,28,cold_r,3.5714285714285716,0,3.5714285714285716
1,followers,28,con,3.357142857142857,0,3.357142857142857
1,followers,28,ext,3.7857142857142856,0,3.7857142857142856
1,followers,28,fewartint,2.4285714285714284,0,2.4285714285714284
1,followers,28,fewartint_r,3.5714285714285716,0,3.5714285714285716
1,followers,28,funny,3.7142857142857144,0,3.7142857142857144
1,followers,28,ilike,2.857142857142857,0,2.857142857142857
1,followers,28,impulsive,3.4285714285714284,0,3.4285714285714284
1,followers,28,intelligent,3.4285714285714284,0,3.4285714285714284
1,followers,28,lazy,2.7142857142857144,0,2.7142857142857144
1,followers,28,lazy_r,3.2857142857142856,0,3.2857142857142856
1,followers,28,nervous,2.4285714285714284,0,2.4285714285714284
1,followers,28,neu,2.4285714285714284,0,2.4285714285714284
1,followers,28,ope,3.5714285714285716,0,3.5714285714285716
1,followers,28,outgoing,4,0,4
1,followers,28,relaxed,3.5714285714285716,0,3.5714285714285716
1,followers,28,relaxed_r,2.4285714285714284,0,2.4285714285714284
1,followers,28,reserved,2.7142857142857144,0,2.7142857142857144
1,followers,28,reserved_r,3.2857142857142856,0,3.2857142857142856
1,followers,28,selfesteem,3.7142857142857144,0,3.7142857142857144
1,followers,28,ses,6.857142857142857,0,6.857142857142857
1,followers,28,thorough,3.4285714285714284,0,3.4285714285714284
1,followers,28,trusting,3.4285714285714284,0,3.4285714285714284
1,followers,28,trustworthy,3.4285714285714284,0,3.4285714285714284
1,followers,29,actimag,3.625,0,3.625
1,followers,29,age,25.25,0,25.25
1,followers,29,agr,3,0,3
1,followers,29,arrogant,2.75,0,2.75
1,followers,29,assertive,3.5,0,3.5
1,followers,29,attractive,3.125,0,3.125
1,followers,29,centerattn,2.75,0,2.75
1,followers,29,cold,3.125,0,3.125
1,followers,29,cold_r,2.875,0,2.875
1,followers,29,con,2.8125,0,2.8125
1,followers,29,ext,3.125,0,3.125
1,followers,29,fewartint,2.75,0,2.75
1,followers,29,fewartint_r,3.25,0,3.25
1,followers,29,funny,3.625,0,3.625
1,followers,29,ilike,3.125,0,3.125
1,followers,29,impulsive,2.875,0,2.875
1,followers,29,intelligent,3.625,0,3.625
1,followers,29,lazy,3.375,0,3.375
1,followers,29,lazy_r,2.625,0,2.625
1,followers,29,nervous,3.625,0,3.625
1,followers,29,neu,3.3125,0,3.3125
1,followers,29,ope,3.4375,0,3.4375
1,followers,29,outgoing,3.375,0,3.375
1,followers,29,relaxed,3,0,3
1,followers,29,relaxed_r,3,0,3
1,followers,29,reserved,3.25,0,3.25
1,followers,29,reserved_r,2.75,0,2.75
1,followers,29,selfesteem,2.75,0,2.75
1,followers,29,ses,5.625,0,5.625
1,followers,29,thorough,3,0,3
1,followers,29,trusting,3.25,0,3.25
1,followers,29,trustworthy,3.5,0,3.5
1,followers,30,actimag,3.5714285714285716,0,3.5714285714285716
1,followers,30,age,24.285714285714285,0,24.285714285714285
1,followers,30,agr,3.0714285714285716,0,3.0714285714285716
1,followers,30,arrogant,3,0,3
1,followers,30,assertive,3,0,3
1,followers,30,attractive,4,0,4
1,followers,30,centerattn,3.4285714285714284,0,3.4285714285714284
1,followers,30,cold,3,0,3
1,followers,30,cold_r,3,0,3
1,followers,30,con,2.857142857142857,0,2.857142857142857
1,followers,30,ext,3.4285714285714284,0,3.4285714285714284
1,followers,30,fewartint,3.142857142857143,0,3.142857142857143
1,followers,30,fewartint_r,2.857142857142857,0,2.857142857142857
1,followers,30,funny,3.4285714285714284,0,3.4285714285714284
1,followers,30,ilike,3.5714285714285716,0,3.5714285714285716
1,followers,30,impulsive,3.5714285714285716,0,3.5714285714285716
1,followers,30,intelligent,3.7142857142857144,0,3.7142857142857144
1,followers,30,lazy,3.7142857142857144,0,3.7142857142857144
1,followers,30,lazy_r,2.2857142857142856,0,2.2857142857142856
1,followers,30,nervous,3,0,3
1,followers,30,neu,2.5,0,2.5
1,followers,30,ope,3.2142857142857144,0,3.2142857142857144
1,followers,30,outgoing,3.857142857142857,0,3.857142857142857
1,followers,30,relaxed,4,0,4
1,followers,30,relaxed_r,2,0,2
1,followers,30,reserved,2.857142857142857,0,2.857142857142857
1,followers,30,reserved_r,3.142857142857143,0,3.142857142857143
1,followers,30,selfesteem,3.4285714285714284,0,3.4285714285714284
1,followers,30,ses,5.571428571428571,0,5.571428571428571
1,followers,30,thorough,3.4285714285714284,0,3.4285714285714284
1,followers,30,trusting,3,0,3
1,followers,30,trustworthy,4.142857142857143,0,4.142857142857143
1,followers,31,actimag,4.142857142857143,0,4.142857142857143
1,followers,31,age,22.857142857142858,0,22.857142857142858
1,followers,31,agr,3.0714285714285716,0,3.0714285714285716
1,followers,31,arrogant,3.4285714285714284,0,3.4285714285714284
1,followers,31,assertive,3.2857142857142856,0,3.2857142857142856
1,followers,31,attractive,2.857142857142857,0,2.857142857142857
1,followers,31,centerattn,3.4285714285714284,0,3.4285714285714284
1,followers,31,cold,3.142857142857143,0,3.142857142857143
1,followers,31,cold_r,2.857142857142857,0,2.857142857142857
1,followers,31,con,3,0,3
1,followers,31,ext,3.142857142857143,0,3.142857142857143
1,followers,31,fewartint,2.7142857142857144,0,2.7142857142857144
1,followers,31,fewartint_r,3.2857142857142856,0,3.2857142857142856
1,followers,31,funny,3.5714285714285716,0,3.5714285714285716
1,followers,31,ilike,3.142857142857143,0,3.142857142857143
1,followers,31,impulsive,3.2857142857142856,0,3.2857142857142856
1,followers,31,intelligent,3.7142857142857144,0,3.7142857142857144
1,followers,31,lazy,3.2857142857142856,0,3.2857142857142856
1,followers,31,lazy_r,2.7142857142857144,0,2.7142857142857144
1,followers,31,nervous,3.142857142857143,0,3.142857142857143
1,followers,31,neu,2.9285714285714284,0,2.9285714285714284
1,followers,31,ope,3.7142857142857144,0,3.7142857142857144
1,followers,31,outgoing,3.4285714285714284,0,3.4285714285714284
1,followers,31,relaxed,3.2857142857142856,0,3.2857142857142856
1,followers,31,relaxed_r,2.7142857142857144,0,2.7142857142857144
1,followers,31,reserved,3.142857142857143,0,3.142857142857143
1,followers,31,reserved_r,2.857142857142857,0,2.857142857142857
1,followers,31,selfesteem,3.2857142857142856,0,3.2857142857142856
1,followers,31,ses,5.857142857142857,0,5.857142857142857
1,followers,31,thorough,3.2857142857142856,0,3.2857142857142856
1,followers,31,trusting,3.2857142857142856,0,3.2857142857142856
1,followers,31,trustworthy,3.142857142857143,0,3.142857142857143
1,followers,32,actimag,3.3636363636363638,0,3.3636363636363638
1,followers,32,age,29.818181818181817,0,29.818181818181817
1,followers,32,agr,3.3181818181818183,0,3.3181818181818183
1,followers,32,arrogant,2.909090909090909,0,2.909090909090909
1,followers,32,assertive,2.8181818181818183,0,2.8181818181818183
1,followers,32,attractive,3,0,3
1,followers,32,centerattn,3.1818181818181817,0,3.1818181818181817
1,followers,32,cold,3.1818181818181817,0,3.1818181818181817
1,followers,32,cold_r,2.8181818181818183,0,2.8181818181818183
1,followers,32,con,3.3636363636363638,0,3.3636363636363638
1,followers,32,ext,3.0454545454545454,0,3.0454545454545454
1,followers,32,fewartint,3.272727272727273,0,3.272727272727273
1,followers,32,fewartint_r,2.727272727272727,0,2.727272727272727
1,followers,32,funny,3.272727272727273,0,3.272727272727273
1,followers,32,ilike,3.272727272727273,0,3.272727272727273
1,followers,32,impulsive,3.4545454545454546,0,3.4545454545454546
1,followers,32,intelligent,3.6363636363636362,0,3.6363636363636362
1,followers,32,lazy,2.727272727272727,0,2.727272727272727
1,followers,32,lazy_r,3.272727272727273,0,3.272727272727273
1,followers,32,nervous,3,0,3
1,followers,32,neu,2.772727272727273,0,2.772727272727273
1,followers,32,ope,3.0454545454545454,0,3.0454545454545454
1,followers,32,outgoing,3.272727272727273,0,3.272727272727273
1,followers,32,relaxed,3.4545454545454546,0,3.4545454545454546
1,followers,32,relaxed_r,2.5454545454545454,0,2.5454545454545454
1,followers,32,reserved,3,0,3
1,followers,32,reserved_r,3,0,3
1,followers,32,selfesteem,3.090909090909091,0,3.090909090909091
1,followers,32,ses,6,0,6
1,followers,32,thorough,3.4545454545454546,0,3.4545454545454546
1,followers,32,trusting,3.6363636363636362,0,3.6363636363636362
1,followers,32,trustworthy,3.272727272727273,0,3.272727272727273
1,followers,33,actimag,3.25,0,3.25
1,followers,33,age,25.083333333333332,0,25.083333333333332
1,followers,33,agr,3.3333333333333335,0,3.3333333333333335
1,followers,33,arrogant,3.5833333333333335,0,3.5833333333333335
1,followers,33,assertive,3.25,0,3.25
1,followers,33,attractive,2.6666666666666665,0,2.6666666666666665
1,followers,33,centerattn,3.5833333333333335,0,3.5833333333333335
1,followers,33,cold,3.25,0,3.25
1,followers,33,cold_r,2.75,0,2.75
1,followers,33,con,2.625,0,2.625
1,followers,33,ext,3.4583333333333335,0,3.4583333333333335
1,followers,33,fewartint,3,0,3
1,followers,33,fewartint_r,3,0,3
1,followers,33,funny,3.0833333333333335,0,3.0833333333333335
1,followers,33,ilike,2.3333333333333335,0,2.3333333333333335
1,followers,33,impulsive,3.5,0,3.5
1,followers,33,intelligent,2.75,0,2.75
1,followers,33,lazy,3.4166666666666665,0,3.4166666666666665
1,followers,33,lazy_r,2.5833333333333335,0,2.5833333333333335
1,followers,33,nervous,2.5,0,2.5
1,followers,33,neu,2.8333333333333335,0,2.8333333333333335
1,followers,33,ope,3.125,0,3.125
1,followers,33,outgoing,4.166666666666667,0,4.166666666666667
1,followers,33,relaxed,2.8333333333333335,0,2.8333333333333335
1,followers,33,relaxed_r,3.1666666666666665,0,3.1666666666666665
1,followers,33,reserved,2.4166666666666665,0,2.4166666666666665
1,followers,33,reserved_r,3.5833333333333335,0,3.5833333333333335
1,followers,33,selfesteem,3.25,0,3.25
1,followers,33,ses,4.5,0,4.5
1,followers,33,thorough,2.6666666666666665,0,2.6666666666666665
1,followers,33,trusting,3.0833333333333335,0,3.0833333333333335
1,followers,33,trustworthy,3.0833333333333335,0,3.0833333333333335
1,followers,34,actimag,3.5833333333333335,0,3.5833333333333335
1,followers,34,age,27.083333333333332,0,27.083333333333332
1,followers,34,agr,3.5833333333333335,0,3.5833333333333335
1,followers,34,arrogant,2.6666666666666665,0,2.6666666666666665
1,followers,34,assertive,3.3333333333333335,0,3.3333333333333335
1,followers,34,attractive,3.5833333333333335,0,3.5833333333333335
1,followers,34,centerattn,3.25,0,3.25
1,followers,34,cold,2.75,0,2.75
1,followers,34,cold_r,3.25,0,3.25
1,followers,34,con,3.5833333333333335,0,3.5833333333333335
1,followers,34,ext,3.75,0,3.75
1,followers,34,fewartint,3,0,3
1,followers,34,fewartint_r,3,0,3
1,followers,34,funny,3.5833333333333335,0,3.5833333333333335
1,followers,34,ilike,3.5,0,3.5
1,followers,34,impulsive,3.1666666666666665,0,3.1666666666666665
1,followers,34,intelligent,3.3333333333333335,0,3.3333333333333335
1,followers,34,lazy,2.5833333333333335,0,2.5833333333333335
1,followers,34,lazy_r,3.4166666666666665,0,3.4166666666666665
1,followers,34,nervous,3,0,3
1,followers,34,neu,2.7083333333333335,0,2.7083333333333335
1,followers,34,ope,3.2916666666666665,0,3.2916666666666665
1,followers,34,outgoing,4.25,0,4.25
1,followers,34,relaxed,3.5833333333333335,0,3.5833333333333335
1,followers,34,relaxed_r,2.4166666666666665,0,2.4166666666666665
1,followers,34,reserved,2.6666666666666665,0,2.6666666666666665
1,followers,34,reserved_r,3.3333333333333335,0,3.3333333333333335
1,followers,34,selfesteem,3.5,0,3.5
1,followers,34,ses,6.916666666666667,0,6.916666666666667
1,followers,34,thorough,3.75,0,3.75
1,followers,34,trusting,3.8333333333333335,0,3.8333333333333335
1,followers,34,trustworthy,3.6666666666666665,0,3.6666666666666665
1,followers,35,actimag,3.5,0,3.5
1,followers,35,age,22.25,0,22.25
1,followers,35,agr,3.25,0,3.25
1,followers,35,arrogant,3.25,0,3.25
1,followers,35,assertive,3.9166666666666665,0,3.9166666666666665
1,followers,35,attractive,3.4166666666666665,0,3.4166666666666665
1,followers,35,centerattn,3.75,0,3.75
1,followers,35,cold,2.8333333333333335,0,2.8333333333333335
1,followers,35,cold_r,3.1666666666666665,0,3.1666666666666665
1,followers,35,con,2.9583333333333335,0,2.9583333333333335
1,followers,35,ext,3.5,0,3.5
1,followers,35,fewartint,3.0833333333333335,0,3.0833333333333335
1,followers,35,fewartint_r,2.9166666666666665,0,2.9166666666666665
1,followers,35,funny,3.4166666666666665,0,3.4166666666666665
1,followers,35,ilike,3.0833333333333335,0,3.0833333333333335
1,followers,35,impulsive,3.4166666666666665,0,3.4166666666666665
1,followers,35,intelligent,3.3333333333333335,0,3.3333333333333335
1,followers,35,lazy,3.1666666666666665,0,3.1666666666666665
1,followers,35,lazy_r,2.8333333333333335,0,2.8333333333333335
1,followers,35,nervous,2.5,0,2.5
1,followers,35,neu,2.6666666666666665,0,2.6666666666666665
1,followers,35,ope,3.2083333333333335,0,3.2083333333333335
1,followers,35,outgoing,3.8333333333333335,0,3.8333333333333335
1,followers,35,relaxed,3.1666666666666665,0,3.1666666666666665
1,followers,35,relaxed_r,2.8333333333333335,0,2.8333333333333335
1,followers,35,reserved,2.5833333333333335,0,2.5833333333333335
1,followers,35,reserved_r,3.4166666666666665,0,3.4166666666666665
1,followers,35,selfesteem,3.4166666666666665,0,3.4166666666666665
1,followers,35,ses,5.416666666666667,0,5.416666666666667
1,followers,35,thorough,3.0833333333333335,0,3.0833333333333335
1,followers,35,trusting,3.0833333333333335,0,3.0833333333333335
1,followers,35,trustworthy,3.25,0,3.25
1,followers,36,actimag,3.8333333333333335,0,3.8333333333333335
1,followers,36,age,20.416666666666668,0,20.416666666666668
1,followers,36,agr,3.375,0,3.375
1,followers,36,arrogant,3,0,3
1,followers,36,assertive,2.5833333333333335,0,2.5833333333333335
1,followers,36,attractive,3.25,0,3.25
1,followers,36,centerattn,3.5,0,3.5
1,followers,36,cold,2.5833333333333335,0,2.5833333333333335
1,followers,36,cold_r,3.4166666666666665,0,3.4166666666666665
1,followers,36,con,2.7916666666666665,0,2.7916666666666665
1,followers,36,ext,3.5416666666666665,0,3.5416666666666665
1,followers,36,fewartint,3.0833333333333335,0,3.0833333333333335
1,followers,36,fewartint_r,2.9166666666666665,0,2.9166666666666665
1,followers,36,funny,3.0833333333333335,0,3.0833333333333335
1,followers,36,ilike,3.0833333333333335,0,3.0833333333333335
1,followers,36,impulsive,3.0833333333333335,0,3.0833333333333335
1,followers,36,intelligent,3.0833333333333335,0,3.0833333333333335
1,followers,36,lazy,3.3333333333333335,0,3.3333333333333335
1,followers,36,lazy_r,2.6666666666666665,0,2.6666666666666665
1,followers,36,nervous,2.8333333333333335,0,2.8333333333333335
1,followers,36,neu,2.9166666666666665,0,2.9166666666666665
1,followers,36,ope,3.375,0,3.375
1,followers,36,outgoing,3.6666666666666665,0,3.6666666666666665
1,followers,36,relaxed,3,0,3
1,followers,36,relaxed_r,3,0,3
1,followers,36,reserved,2.5,0,2.5
1,followers,36,reserved_r,3.5,0,3.5
1,followers,36,selfesteem,2.8333333333333335,0,2.8333333333333335
1,followers,36,ses,5.083333333333333,0,5.083333333333333
1,followers,36,thorough,2.9166666666666665,0,2.9166666666666665
1,followers,36,trusting,3.25,0,3.25
1,followers,36,trustworthy,2.6666666666666665,0,2.6666666666666665
1,followers,37,actimag,3.5,0,3.5
1,followers,37,age,29.6,0,29.6
1,followers,37,agr,3.25,0,3.25
1,followers,37,arrogant,3.2,0,3.2
1,followers,37,assertive,3.4,0,3.4
1,followers,37,attractive,3.1,0,3.1
1,followers,37,centerattn,3.4,0,3.4
1,followers,37,cold,2.7,0,2.7
1,followers,37,cold_r,3.3,0,3.3
1,followers,37,con,3.3,0,3.3
1,followers,37,ext,3.5,0,3.5
1,followers,37,fewartint,2.8,0,2.8
1,followers,37,fewartint_r,3.2,0,3.2
1,followers,37,funny,2.8,0,2.8
1,followers,37,ilike,3,0,3
1,followers,37,impulsive,2.5,0,2.5
1,followers,37,intelligent,3.3,0,3.3
